"ID"	"Order"	"Family"	"Species"	"Longitude"	"Latitude"
5203	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5204	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.495361	4.469028
5205	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5206	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5207	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5208	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.480528	4.45175
5209	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5210	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5211	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5212	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.495361	4.469028
5213	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5214	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5215	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5216	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5217	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.501278	4.461
5218	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5219	"Rodentia"	"Sciuridae"	"Sciurus"	-75.480528	4.45175
5220	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.495361	4.469028
5221	"Rodentia"	"Muridae"	"Mus musculus"	-75.501278	4.461
5222	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus"	-75.501278	4.461
5223	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.501278	4.461
5224	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5225	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-75.495361	4.469028
5226	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5227	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.501278	4.461
5228	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.501278	4.461
5229	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5230	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5231	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5232	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.501278	4.461
5233	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5234	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.495361	4.469028
5235	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.501278	4.461
5236	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5237	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5238	"Chiroptera"	"Phyllostomidae"	"Sturnira"	-75.501278	4.461
5239	"Chiroptera"	"Phyllostomidae"	"Anoura geoffroyi"	-75.501278	4.461
5240	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5241	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5242	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5243	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5244	"Rodentia"	"Sciuridae"	"Sciurus"	-75.480528	4.45175
5245	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5246	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5247	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.501278	4.461
5248	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5249	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5250	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.501278	4.461
5251	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5252	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.501278	4.461
5253	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.495361	4.469028
5254	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5255	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5256	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5257	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5258	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.501278	4.461
5259	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5260	"Chiroptera"	"Phyllostomidae"	"Desmodus rotundus"	-75.501278	4.461
5261	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5262	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5263	"Rodentia"	"Muridae"	"Mus musculus"	-75.501278	4.461
5264	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5265	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5266	"Pilosa"	"Megalonychidae"	"Choloepus hoffmanni"	-75.480528	4.45175
5267	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5268	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.495361	4.469028
5269	"Carnivora"	"Mustelidae"	"Mustela frenata"	-75.480528	4.45175
5270	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5271	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.495361	4.469028
5272	"Rodentia"	"Cricetidae"	"Microryzomys"	-75.495361	4.469028
5273	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.495361	4.469028
5274	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5275	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5276	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5277	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5278	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5279	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5280	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5281	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.480528	4.45175
5282	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.480528	4.45175
5283	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5284	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5285	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5286	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5287	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5288	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5289	"Rodentia"	"Erethizontidae"	"Coendou"	-75.501278	4.461
5290	"Rodentia"	"Cricetidae"	"Microryzomys"	-75.495361	4.469028
5291	"Rodentia"	"Cricetidae"	"Microryzomys"	-75.480528	4.45175
5292	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5293	"Rodentia"	"Cricetidae"	"Microryzomys"	-75.480528	4.45175
5294	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.501278	4.461
5295	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5296	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5297	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.501278	4.461
5298	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5299	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5300	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5301	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5302	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5303	"Rodentia"	"Cricetidae"	"Microryzomys"	-75.480528	4.45175
5304	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5305	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.501278	4.461
5306	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5307	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.501278	4.461
5308	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5309	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5310	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5311	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5312	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5313	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.480528	4.45175
5314	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5315	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5316	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5317	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5318	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5319	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.480528	4.45175
5320	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5321	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5322	"Rodentia"	"Cricetidae"	"Microryzomys"	-75.480528	4.45175
5323	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5324	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5325	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.501278	4.461
5326	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5327	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5328	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5329	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5330	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5331	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5332	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5333	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.501278	4.461
5334	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5335	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.480528	4.45175
5336	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5337	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5338	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.501278	4.461
5339	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.480528	4.45175
5340	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5341	"Rodentia"	"Cricetidae"	"Thomasomys"	-75.495361	4.469028
5342	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5343	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.480528	4.45175
5344	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5345	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5346	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5347	"Rodentia"	"Cricetidae"	"Thomasomys"	-75.495361	4.469028
5348	"Soricomorpha"	"Soricidae"	"Cryptotis"	-75.501278	4.461
5349	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5350	"Rodentia"	"Cricetidae"	"Rhipidomys"	-75.480528	4.45175
5351	"Rodentia"	"Cricetidae"	"Microryzomys"	-75.480528	4.45175
5352	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-75.480528	4.45175
5353	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5354	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.495361	4.469028
5355	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5356	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5357	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-75.495361	4.469028
5358	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5359	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5360	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.480528	4.45175
5361	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.480528	4.45175
5362	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5363	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5364	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.501278	4.461
5365	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.501278	4.461
5366	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.495361	4.469028
5367	"Rodentia"	"Cricetidae"	"Thomasomys"	-75.495361	4.469028
5368	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.480528	4.45175
5369	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5370	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5371	"Rodentia"	"Cricetidae"	"Microryzomys"	-75.480528	4.45175
5372	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus"	-75.501278	4.461
5373	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5374	"Rodentia"	"Cricetidae"	"Thomasomys"	-75.495361	4.469028
5375	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.495361	4.469028
5376	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5377	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5378	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5379	"Rodentia"	"Cricetidae"	"Thomasomys"	-75.495361	4.469028
5380	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5381	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.501278	4.461
5382	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5383	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5384	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5385	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5386	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5387	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5388	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5389	"Rodentia"	"Cricetidae"	"Thomasomys"	-75.495361	4.469028
5390	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5391	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.495361	4.469028
5392	"Chiroptera"	"Phyllostomidae"	"Anoura geoffroyi"	-75.480528	4.45175
5393	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5394	"Chiroptera"	"Phyllostomidae"	"Carollia"	-75.480528	4.45175
5395	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5396	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.495361	4.469028
5397	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5398	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5399	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5400	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5401	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5402	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5403	"Rodentia"	"Cricetidae"	"Thomasomys"	-75.495361	4.469028
5404	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5405	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.495361	4.469028
5406	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5407	"Carnivora"	"Mustelidae"	"Mustela frenata"	-75.495361	4.469028
5408	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5409	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5410	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.501278	4.461
5411	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-75.480528	4.45175
5412	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5413	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5414	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5415	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5416	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5417	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.501278	4.461
5418	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5419	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5420	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5421	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5422	"Rodentia"	"Cricetidae"	"Microryzomys"	-75.480528	4.45175
5423	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5424	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5425	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5426	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5427	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5428	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5429	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5430	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5431	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5432	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5433	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5434	"Rodentia"	"Sciuridae"	"Sciurus"	-75.480528	4.45175
5435	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5436	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5437	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5438	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.495361	4.469028
5439	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5440	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.480528	4.45175
5441	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5442	"Rodentia"	"Cricetidae"	"Thomasomys"	-75.495361	4.469028
5443	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5444	"Carnivora"	"Felidae"	"Leopardus tigrinus"	-75.480528	4.45175
5445	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5446	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5447	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5448	"Rodentia"	"Cricetidae"	"Thomasomys"	-75.495361	4.469028
5449	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.495361	4.469028
5450	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.495361	4.469028
5451	"Paucituberculata"	"Caenolestidae"	"Caenolestes fuliginosus"	-75.495361	4.469028
5452	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5453	"Rodentia"	"Cricetidae"	"Thomasomys"	-75.495361	4.469028
5454	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5455	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.495361	4.469028
5456	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5457	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5458	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5459	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.495361	4.469028
5460	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.495361	4.469028
5461	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5462	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5463	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5464	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5465	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5466	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5467	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5468	"Carnivora"	"Felidae"	"Leopardus pardalis"	-75.495361	4.469028
5469	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5470	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.480528	4.45175
5471	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5472	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5473	"Rodentia"	"Cricetidae"	"Microryzomys"	-75.480528	4.45175
5474	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5475	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5476	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.495361	4.469028
5477	"Chiroptera"	"Vespertilionidae"	"Myotis"	-75.480528	4.45175
5478	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5479	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-75.480528	4.45175
5480	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5481	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.495361	4.469028
5482	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5483	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.501278	4.461
5484	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5485	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5486	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5487	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5488	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5489	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5490	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5491	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.501278	4.461
5492	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5493	"Rodentia"	"Cricetidae"	"Thomasomys"	-75.495361	4.469028
5494	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5495	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5496	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5497	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5498	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5499	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5500	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5501	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5502	"Rodentia"	"Cricetidae"	"Microryzomys"	-75.480528	4.45175
5503	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.480528	4.45175
5504	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5505	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5506	"Rodentia"	"Cricetidae"	"Akodon"	-75.480528	4.45175
5507	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5508	"Rodentia"	"Cuniculidae"	"Cuniculus taczanowskii"	-75.480528	4.45175
5509	"Chiroptera"	"Phyllostomidae"	"Anoura"	-75.501278	4.461
5510	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5511	"Pilosa"	"Megalonychidae"	"Choloepus hoffmanni"	-75.495361	4.469028
5512	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5513	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.501278	4.461
5514	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-75.480528	4.45175
5515	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.480528	4.45175
5516	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-75.480528	4.45175
5517	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-75.480528	4.45175
5518	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-75.480528	4.45175
5519	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
5520	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.495361	4.469028
5521	"Chiroptera"	"Phyllostomidae"	"Anoura geoffroyi"	-75.480528	4.45175
5522	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.495361	4.469028
5523	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.480528	4.45175
